event_uuid,relationship_to_event,entity_uuid,type,relationship_detail,created_at,updated_at
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,1192b28b-4045-74b8-121a-0f2dacc89c05,Organization,,2016-06-01 05:13:08.29601,2016-06-01 05:13:41.39071
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,73bf46d2-b7e3-cd6a-08bc-ddcee7f5ce41,Organization,,2016-06-01 05:10:22.169112,2016-06-01 05:10:22.168547
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,6dec70c0-b7d4-f577-2106-3393c7676af6,Organization,,2016-06-01 05:09:41.641689,2016-06-01 05:09:41.64126
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,2c60845b-be47-fdf2-a432-474591af7e7a,Organization,,2016-06-01 05:05:48.14898,2016-06-01 05:06:20.682018
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,2c23e7ad-4441-5320-fdf9-5aa7007fec0b,Organization,,2016-06-01 04:59:56.371813,2016-06-01 04:59:56.371312
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,491e2411-ba61-e313-7044-d06f3f1742fc,Organization,,2016-06-01 04:59:27.57247,2016-06-01 04:59:27.57213
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,f0f41943-a86c-88c2-1ee2-7834d5bd2c4b,Organization,,2016-06-01 04:58:35.674592,2016-06-01 04:58:35.674146
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,f3e4942d-26a5-7644-2c0a-0bf8069e0fb3,Organization,,2016-06-01 04:53:18.651135,2016-06-01 04:53:48.639385
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,ec8e0695-7aba-4084-d153-b8be91bcb65e,Organization,,2016-06-01 04:46:37.397362,2016-06-01 04:47:01.472405
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,6708e8da-e482-ae18-3187-1601ebaf4acb,Organization,,2016-05-31 12:58:58.562712,2016-05-31 13:00:05.082818
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,a1740a67-2fb2-3e6e-c886-11fb919406ae,Organization,,2016-05-31 12:49:39.594953,2016-05-31 12:52:01.85099
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,30cec735-68ec-aecf-95e6-99922c3aac86,Organization,,2016-05-31 12:46:20.294741,2016-05-31 12:46:20.294347
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,c0c3850a-11c9-56c2-6a26-ae6621903456,Organization,,2016-05-31 12:42:47.769147,2016-05-31 12:43:26.209724
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,53ab538b-920e-8e9c-f041-69c2dec3c822,Organization,,2016-05-31 12:39:46.622876,2016-05-31 12:39:46.622377
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,fd80725f-53fc-7009-9878-aeecf1e9ffbb,Organization,,2016-05-31 12:37:05.804787,2016-05-31 12:37:05.804251
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,50d4589d-ffd1-ebdc-8d2e-4a076c62880f,Organization,,2016-05-31 12:36:21.498876,2016-05-31 12:36:21.49837
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,7cf2e8c0-aea1-4aa8-60e1-ccd0aabb3898,Organization,,2016-05-31 12:35:02.607973,2016-05-31 12:35:02.607451
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,a8c35227-d045-ccf8-20e2-4ea8978869cb,Organization,,2016-05-31 12:34:15.011482,2016-05-31 12:34:15.011028
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,e36cfe2c-fa6c-aee1-0438-978a78ecde09,Organization,,2016-05-31 12:32:19.485663,2016-05-31 12:32:19.484993
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,ddfd5c35-04b2-c06d-8607-5748068997e9,Organization,,2016-05-31 12:27:23.227441,2016-05-31 12:27:41.88903
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,5c971d4e-3099-d962-1e52-2207b27b84cf,Person,,2016-05-31 12:26:43.672172,2016-05-31 12:26:43.67183
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,1c11f8ff-7226-43cf-888b-d528bc539144,Organization,,2016-05-31 12:24:45.223657,2016-05-31 12:24:45.223353
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,93b66acd-4bd6-80ab-bf1c-094188bb95d7,Organization,,2016-05-31 12:22:15.458117,2016-05-31 12:24:25.324186
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,9f5e5998-3a69-5253-ccbf-71ed51963980,Person,,2016-05-31 12:24:02.043791,2016-05-31 12:24:02.043226
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,e81768d6-888f-2351-5ae1-162731e6ed88,Person,,2016-05-31 12:22:37.798012,2016-05-31 12:22:37.797472
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,6993b207-4db0-b81f-c3d7-d2e542d16ca0,Person,,2016-05-31 12:20:28.827368,2016-05-31 12:20:28.826934
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,9128e135-1900-f512-42ce-dd637d91da11,Organization,,2016-05-31 12:15:35.346617,2016-05-31 12:19:00.572597
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,008385df-2b82-751c-dfa5-81208a6a7c77,Person,,2016-05-31 12:18:38.206897,2016-05-31 12:18:38.206491
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,a7d96867-ddf0-fc67-97f7-6767d5513750,Organization,,2016-05-31 12:10:02.784719,2016-05-31 12:18:28.139043
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,1ebd6ccc-573f-6424-ef3d-c3c2185a1391,Person,,2016-05-31 12:16:40.763433,2016-05-31 12:16:40.763069
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,abdcc546-cc79-3f84-e646-b27ebe452e78,Person,,2016-05-31 12:15:22.183091,2016-05-31 12:15:22.182761
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,7f1966e2-2136-fccc-b674-9d4f1c733b31,Person,,2016-05-31 12:10:06.065416,2016-05-31 12:10:06.064971
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,6c4bfb08-9587-d869-5cae-ed58d8304569,Organization,,2016-05-31 12:08:45.353302,2016-05-31 12:08:45.352967
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,48931efc-8b40-6421-f15c-ef5f885b609f,Organization,,2016-05-31 12:05:06.458055,2016-05-31 12:06:46.624881
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,5116f1f1-f9f6-65be-c42e-54215097af2b,Person,,2016-05-31 12:05:21.204968,2016-05-31 12:05:21.204564
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,16fab27f-2a05-280f-0151-06653b67e1fe,Person,,2016-05-31 12:02:53.933617,2016-05-31 12:02:53.933316
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,a4d019cb-5c2a-798e-87ee-db4cf2796b44,Person,,2016-05-31 12:01:06.501903,2016-05-31 12:01:06.501509
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,0d5171b3-68b3-37c3-cb50-8cd8ccb8930b,Organization,,2016-05-31 11:57:52.238157,2016-05-31 11:57:52.237759
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,be2d0412-5e13-deeb-4eac-729a3a0084d9,Organization,,2016-05-31 11:57:28.262327,2016-05-31 11:57:28.262007
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,9716dcf4-4a26-568f-8808-62fedd53bc44,Person,,2016-05-31 11:57:11.261655,2016-05-31 11:57:11.261358
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,1d6ae108-9580-a26d-ae39-c805ce266627,Person,,2016-05-31 11:56:53.516493,2016-05-31 11:56:53.516152
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,3b6c904b-077a-e5b9-23a2-f4fa10a04476,Organization,,2016-05-31 11:56:49.41027,2016-05-31 11:56:49.409721
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,b098aaa6-4aca-e7ae-f154-ac67ea1b427e,Organization,,2016-05-31 11:56:12.200126,2016-05-31 11:56:12.199659
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,861e6a18-9ec7-c13d-200a-714d7b1c794e,Person,,2016-05-31 11:56:00.985234,2016-05-31 11:56:00.98476
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,f07d5d6c-9bef-fa62-2063-322151c42fb7,Organization,,2016-05-31 11:55:34.719225,2016-05-31 11:55:34.718861
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,3481d9df-35db-5311-7604-17d94537c06b,Person,,2016-05-31 11:55:08.985025,2016-05-31 11:55:08.984495
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,65ebd967-65f3-56b5-604c-0d75c4c9b5a3,Person,,2016-05-31 11:55:06.082976,2016-05-31 11:55:06.082451
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,3edf85be-3ef8-2a8e-b8ef-7b84fd776eee,Organization,,2016-05-31 11:50:51.681544,2016-05-31 11:54:28.705023
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,a7d51315-9009-aad4-3b9c-60bd246f55dd,Person,,2016-05-31 11:53:44.92053,2016-05-31 11:53:44.919693
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,73f8a3fe-3eca-10da-56b0-19b9bb085316,Person,,2016-05-31 11:49:38.336734,2016-05-31 11:49:38.336236
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,75dca73a-b92f-d7e9-511a-e96dff73c5d2,Organization,,2016-05-31 11:45:34.153205,2016-05-31 11:48:43.043582
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,2e2010d6-4245-d7a1-720f-447f642135db,Organization,,2016-05-31 11:39:53.208979,2016-05-31 11:48:14.509067
4adb7000-7b5e-5f70-031b-fa0e67be4635,speaker,269203e7-5cf8-092c-ad16-258c5102816a,Person,,2016-05-31 11:48:10.544985,2016-05-31 11:48:10.544465
4adb7000-7b5e-5f70-031b-fa0e67be4635,ntinmarket,dbca89fa-f083-5438-b4ad-d3fdeceb78e7,Market,,2016-05-31 11:46:29.921693,2016-05-31 11:46:29.921315
4adb7000-7b5e-5f70-031b-fa0e67be4635,venue,4fee88f8-7a26-3c99-416d-ad3b26a2a859,Address,,2016-05-31 11:44:53.792512,2016-05-31 11:44:53.792225
4adb7000-7b5e-5f70-031b-fa0e67be4635,venue,ee3c2676-f6d4-6507-1f3f-13983cf60665,Address,,2016-05-31 11:44:53.247912,2016-05-31 11:44:53.24755
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,152789f3-3da6-943a-831c-49765161e7e6,Person,,2016-05-31 11:40:47.775542,2016-05-31 11:40:47.775138
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,b89a8e11-9e90-947c-48bd-d8ca2028e373,Organization,,2016-05-31 11:37:04.92228,2016-05-31 11:37:04.921894
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,5167b830-a941-ed08-d275-f74473d13e91,Organization,,2016-05-31 11:36:18.84642,2016-05-31 11:36:18.845937
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,ca01caea-bc91-f98f-4b9d-98c32626289e,Organization,,2016-05-31 11:35:44.743326,2016-05-31 11:35:44.743008
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,26d47fe9-8c6c-a3f7-f4b5-901239934ae5,Person,,2016-05-31 11:34:59.318959,2016-05-31 11:34:59.318623
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,184cf308-308c-6e5e-6cf1-06633e23a4a6,Person,,2016-05-31 11:32:53.469124,2016-05-31 11:32:53.468776
ae8773a3-aea7-d969-af1d-153df689f990,sponsor,d58a847c-517b-3a21-31ba-819ff7f16ffb,Organization,,2016-05-31 11:30:51.645884,2016-05-31 11:30:51.645419
ae8773a3-aea7-d969-af1d-153df689f990,speaker,e39c2608-617f-3447-ef67-fcff87659100,Person,,2016-05-31 11:22:36.92241,2016-05-31 11:22:36.922041
ae8773a3-aea7-d969-af1d-153df689f990,speaker,c1f7bf2a-eb5d-15d8-7fa5-24adb3a418af,Person,,2016-05-31 11:21:21.178953,2016-05-31 11:21:21.178438
ae8773a3-aea7-d969-af1d-153df689f990,speaker,0638c081-16ac-a60c-c56e-3d96cadeb804,Person,,2016-05-31 11:20:57.541385,2016-05-31 11:20:57.540959
ae8773a3-aea7-d969-af1d-153df689f990,speaker,17af597e-50e7-4de1-4ef0-550d99ee192a,Person,,2016-05-31 11:19:59.263322,2016-05-31 11:19:59.262791
ae8773a3-aea7-d969-af1d-153df689f990,speaker,a8a2fe07-0baa-37f1-1208-bdd08ef96921,Person,,2016-05-31 11:18:59.232797,2016-05-31 11:18:59.23226
ae8773a3-aea7-d969-af1d-153df689f990,speaker,6234eb4a-21c9-dde9-5495-4aed8b9a2faa,Person,,2016-05-31 11:17:44.518067,2016-05-31 11:17:44.517615
ae8773a3-aea7-d969-af1d-153df689f990,speaker,5744cd78-fe50-de98-9000-8c6badc67453,Person,,2016-05-31 11:17:24.503029,2016-05-31 11:17:24.502719
ae8773a3-aea7-d969-af1d-153df689f990,speaker,d7094b0b-f5ad-73db-57de-6774e7b9c77c,Person,,2016-05-31 11:16:56.85249,2016-05-31 11:16:56.852123
ae8773a3-aea7-d969-af1d-153df689f990,speaker,160908c5-28ce-0f3b-c598-5c6513ee9030,Person,,2016-05-31 11:16:15.420606,2016-05-31 11:16:15.420158
ae8773a3-aea7-d969-af1d-153df689f990,speaker,c48b1465-70ad-0724-11a1-2af9138339eb,Person,,2016-05-31 11:15:41.673182,2016-05-31 11:15:41.672556
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,abf672cd-edfe-7efe-5455-1ccba94f34e5,Person,,2016-05-31 11:15:24.645658,2016-05-31 11:15:24.645227
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,8308f0cf-ca0e-9541-7612-3ddd44a6ba0f,Person,,2016-05-31 11:13:36.50918,2016-05-31 11:13:36.508732
ae8773a3-aea7-d969-af1d-153df689f990,speaker,acad01b0-f884-dab0-1a58-6b78008e17ff,Person,,2016-05-31 11:13:17.130506,2016-05-31 11:13:17.130079
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,e9f13785-ffab-88c5-38a1-a45b95ed1418,Person,,2016-05-31 11:11:00.244856,2016-05-31 11:11:00.244479
ae8773a3-aea7-d969-af1d-153df689f990,speaker,963ef2a4-fcac-d11d-c018-6835ffe7815a,Person,,2016-05-31 11:10:01.456094,2016-05-31 11:10:01.455524
ae8773a3-aea7-d969-af1d-153df689f990,speaker,afc53458-4b67-5950-3fe2-a8407fb60f3d,Person,,2016-05-31 11:08:53.009445,2016-05-31 11:08:53.009062
ae8773a3-aea7-d969-af1d-153df689f990,speaker,0859f175-b151-bd7d-397b-23b02ce48807,Person,,2016-05-31 11:08:17.171975,2016-05-31 11:08:17.171364
ae8773a3-aea7-d969-af1d-153df689f990,speaker,75fe1847-b61e-8ce1-30a6-c17c8baf639f,Person,,2016-05-31 11:07:47.767572,2016-05-31 11:07:47.767266
ae8773a3-aea7-d969-af1d-153df689f990,speaker,bd36b071-ea8a-d90f-0b00-5e0a4df9a808,Person,,2016-05-31 11:07:22.140288,2016-05-31 11:07:22.140015
ae8773a3-aea7-d969-af1d-153df689f990,speaker,8700b3b6-7ed3-22a6-bb5d-779928e21bb1,Person,,2016-05-31 11:06:54.408642,2016-05-31 11:06:54.408203
ae8773a3-aea7-d969-af1d-153df689f990,speaker,743f87ab-fdc6-575b-e4b1-b737db267dba,Person,,2016-05-31 11:06:20.813192,2016-05-31 11:06:20.812659
ae8773a3-aea7-d969-af1d-153df689f990,speaker,91c30ff8-74b5-e5cf-cc16-8b18422cbd25,Person,,2016-05-31 11:05:23.998704,2016-05-31 11:05:23.998357
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,8fdca213-1a66-c3fa-1937-3c2195f08b2d,Person,,2016-05-31 11:04:08.665347,2016-05-31 11:04:08.664829
ae8773a3-aea7-d969-af1d-153df689f990,speaker,94c38cc3-5b81-a1ad-d2ee-9344b08f8535,Person,,2016-05-31 11:04:04.757558,2016-05-31 11:04:04.756966
ae8773a3-aea7-d969-af1d-153df689f990,speaker,76201fc2-3342-a6ab-2b94-88a96898f300,Person,,2016-05-31 11:02:33.031612,2016-05-31 11:02:33.031063
ae8773a3-aea7-d969-af1d-153df689f990,speaker,be66e492-2321-cee0-8172-5d372b60fa6a,Person,,2016-05-31 11:01:52.784018,2016-05-31 11:01:52.783669
ae8773a3-aea7-d969-af1d-153df689f990,speaker,6c957fb5-5c7f-ea64-6b42-610f39b27b8a,Person,,2016-05-31 11:01:34.638896,2016-05-31 11:01:34.638584
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,ff7c8610-f165-4898-5b0d-16b86b33ea56,Person,,2016-05-31 11:01:29.426059,2016-05-31 11:01:29.425636
ae8773a3-aea7-d969-af1d-153df689f990,speaker,7ac714fe-8121-71e9-c18b-79a18bb313f6,Person,,2016-05-31 11:00:34.586486,2016-05-31 11:00:34.586173
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,c88964fd-1897-cc6d-a1fc-a511bb039083,Person,,2016-05-31 11:00:21.827911,2016-05-31 11:00:21.827548
ae8773a3-aea7-d969-af1d-153df689f990,speaker,1dc34f17-f654-380c-bcf5-756bb5845b33,Person,,2016-05-31 10:59:57.649072,2016-05-31 10:59:57.648552
ae8773a3-aea7-d969-af1d-153df689f990,speaker,4d501cdf-cc16-7a81-c7f1-3acf945f59c3,Person,,2016-05-31 10:59:02.741553,2016-05-31 10:59:02.741008
ae8773a3-aea7-d969-af1d-153df689f990,speaker,f5988973-387f-fdea-0fef-502db25215cd,Person,,2016-05-31 10:58:15.068061,2016-05-31 10:58:15.06754
ae8773a3-aea7-d969-af1d-153df689f990,speaker,fb5580fc-643c-f570-da81-ff7e69cc26bd,Person,,2016-05-31 10:57:28.371008,2016-05-31 10:57:28.370667
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,a9a6e0ea-b5ca-ec4c-63b5-e1806bcb581d,Person,,2016-05-31 10:57:00.963364,2016-05-31 10:57:00.962849
ae8773a3-aea7-d969-af1d-153df689f990,speaker,cd763639-c42f-18db-5ece-6171ad7c553a,Person,,2016-05-31 10:56:47.101191,2016-05-31 10:56:47.100705
ae8773a3-aea7-d969-af1d-153df689f990,speaker,160d144a-0c08-c860-0fa3-255672697cb0,Person,,2016-05-31 10:54:24.615252,2016-05-31 10:54:24.614648
ae8773a3-aea7-d969-af1d-153df689f990,speaker,0be5a187-a12a-a44c-f8ad-4d5d61d0e8b8,Person,,2016-05-31 10:52:30.183397,2016-05-31 10:52:30.183079
ae8773a3-aea7-d969-af1d-153df689f990,speaker,48876e5b-f409-96b0-b973-34e60941cc43,Person,,2016-05-31 10:51:06.646557,2016-05-31 10:51:06.646205
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,910d53c3-4d4d-1ac5-019c-67c31804d2b1,Person,,2016-05-31 10:49:00.337824,2016-05-31 10:49:00.337257
ae8773a3-aea7-d969-af1d-153df689f990,speaker,cf21e5c5-7202-0c63-177d-bea77664e939,Person,,2016-05-31 10:47:49.582315,2016-05-31 10:47:49.581826
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,57143c29-e320-e92b-dff3-0024671e5c6b,Person,,2016-05-31 10:47:17.874213,2016-05-31 10:47:17.873833
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,605b03ef-d9cb-b14c-9555-104793840366,Organization,,2016-05-31 10:47:15.850359,2016-05-31 10:47:15.849823
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,5c2a1aab-175b-1127-12cf-57229c9d1336,Person,,2016-05-31 10:46:45.262996,2016-05-31 10:46:45.262517
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,299bbaff-4d13-6614-718d-5b8d06a6fae7,Person,,2016-05-31 10:46:01.360155,2016-05-31 10:46:01.359512
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,8feaaea1-438a-e0f0-1818-387d1913d6d5,Organization,,2016-05-31 10:44:34.239929,2016-05-31 10:44:34.239427
ae8773a3-aea7-d969-af1d-153df689f990,speaker,0f52360d-3f8d-ae45-5842-7205b2cc957f,Person,,2016-05-31 10:43:45.39341,2016-05-31 10:43:45.393048
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,c30ef46d-ea28-2743-75d8-a39fa9833779,Person,,2016-05-31 10:42:44.019993,2016-05-31 10:42:44.019318
ae8773a3-aea7-d969-af1d-153df689f990,speaker,f08fadbc-0a88-bc5d-5a0d-e3aa0f8b753d,Person,,2016-05-31 10:42:42.881858,2016-05-31 10:42:42.881514
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,54685a68-71bb-e5bb-9982-e24663be29f9,Person,,2016-05-31 10:41:18.544431,2016-05-31 10:41:18.543913
ae8773a3-aea7-d969-af1d-153df689f990,speaker,29309412-8440-3525-a2dd-2d4338f07dc3,Person,,2016-05-31 10:40:54.29366,2016-05-31 10:40:54.291905
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,807e4d15-978a-0f5d-c510-8c33ca1fb1a8,Organization,,2016-05-31 10:38:17.705903,2016-05-31 10:38:17.70551
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,b70c74fc-6351-0061-092b-ab3078346a1d,Person,,2016-05-31 10:37:54.433353,2016-05-31 10:37:54.432772
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,6f5a81ee-af8a-405c-fa5f-c43c0169ac34,Organization,,2016-05-31 10:36:23.514731,2016-05-31 10:36:23.514327
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,ee09ddaa-56ec-b610-afbd-6fbc166e7aca,Organization,,2016-05-31 10:35:04.307424,2016-05-31 10:35:04.307071
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,72d4de05-a2be-e1b3-e9e5-d5339c0d47b2,Organization,,2016-05-31 10:34:11.363788,2016-05-31 10:34:11.363252
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,5a5349ff-e940-b52b-3b2e-91099eb10064,Organization,,2016-05-31 10:33:11.951155,2016-05-31 10:33:11.950706
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,11c1241b-607a-cc95-0854-0375245f4428,Person,,2016-05-31 10:31:31.546122,2016-05-31 10:31:31.545753
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,9bb34518-db4f-7bcf-f9f1-5da5fafd937f,Organization,,2016-05-31 10:30:09.938761,2016-05-31 10:30:09.938441
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,fc5fbe7a-562d-d577-b05e-46797caa134c,Organization,,2016-05-31 10:29:20.766395,2016-05-31 10:29:20.765859
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,f730fac2-4537-f825-dafe-2786fc3eb136,Organization,,2016-05-31 10:28:44.51535,2016-05-31 10:28:44.514943
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,09751c86-e100-fb4c-c1fe-c5ab2c26bd09,Person,,2016-05-31 10:27:30.649627,2016-05-31 10:27:30.64913
16bee632-e736-34c3-5d3e-1fc236353a3d,sponsor,5a032fe9-2cb4-7004-8269-4e4a99e1bd9a,Organization,,2016-05-31 10:26:22.403918,2016-05-31 10:26:22.403454
16bee632-e736-34c3-5d3e-1fc236353a3d,ntinmarket,dbca89fa-f083-5438-b4ad-d3fdeceb78e7,Market,,2016-05-31 10:24:20.706924,2016-05-31 10:24:20.706524
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,53fd39e0-4155-4f92-4b44-88538d4436f8,Person,,2016-05-31 10:23:53.455857,2016-05-31 10:23:53.454986
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,03207107-abb6-1713-9784-82b3af5100c2,Person,,2016-05-31 10:20:53.669463,2016-05-31 10:20:53.669077
16bee632-e736-34c3-5d3e-1fc236353a3d,venue,f60621b8-7fc5-1809-8f7a-e68fe5746502,Address,,2016-05-31 10:19:31.115637,2016-05-31 10:19:31.115419
16bee632-e736-34c3-5d3e-1fc236353a3d,venue,5347f0c2-15e8-13d5-dcc0-29dd0b7ca2ae,Address,,2016-05-31 10:19:30.715466,2016-05-31 10:19:30.715241
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,c5ef215a-269c-0318-bd90-43fb53ea9cc2,Person,,2016-05-31 10:18:49.730435,2016-05-31 10:18:49.729042
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,56a0678d-7c60-d721-ac7f-857368b507c6,Person,,2016-05-31 10:17:53.59194,2016-05-31 10:17:53.591457
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,1b91937d-8484-4c08-1ce2-f6536378cd20,Person,,2016-05-31 10:09:17.616186,2016-05-31 10:09:17.615663
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,023017bb-3903-f48f-3796-9d0b2f3a0be3,Person,,2016-05-31 10:07:02.034791,2016-05-31 10:07:02.034273
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,92590e28-ebd1-88f5-9fb4-6394ec0dec96,Person,,2016-05-31 10:06:31.977493,2016-05-31 10:06:31.977036
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,dafb9cae-808b-2bf6-adea-74a30ee539b3,Person,,2016-05-31 10:04:53.957508,2016-05-31 10:04:53.956981
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,8eb8d3d9-f1c9-a828-1ba5-944a8961989b,Person,,2016-05-31 10:02:21.25618,2016-05-31 10:02:21.255896
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,68d196b3-a971-8dc8-73a6-3e17cf852b11,Person,,2016-05-31 10:01:46.31902,2016-05-31 10:01:46.318676
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,28c2b9eb-17ad-399d-5d68-7cf6352e10a0,Person,,2016-05-31 09:59:25.857567,2016-05-31 09:59:25.857008
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,bf9ca83e-18b8-b9c6-2826-e23a5848f878,Person,,2016-05-31 09:58:01.00995,2016-05-31 09:58:01.009538
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,0c829db7-c3e5-7ffb-d007-cb3f08128bb2,Person,,2016-05-31 09:52:34.466556,2016-05-31 09:52:34.46598
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,0a36503e-8150-46fe-4208-74b6acb9df12,Person,,2016-05-31 09:48:13.247212,2016-05-31 09:48:13.246621
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,25d6fb3c-58d5-b3f1-0693-bc315a6a995c,Person,,2016-05-31 09:41:51.157188,2016-05-31 09:41:51.156747
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,4bcf405e-6736-4846-b2c5-fe3e4d933465,Person,,2016-05-31 09:39:57.514557,2016-05-31 09:39:57.514239
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,0f7d3d96-46fd-5bd6-df15-f1dac5d48ca1,Person,,2016-05-31 09:35:43.479068,2016-05-31 09:35:43.478706
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,da50d6c4-6a11-9fea-bbab-266782baf78c,Person,,2016-05-31 09:31:27.875051,2016-05-31 09:31:27.874481
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,a60888be-df14-7197-6db4-96c6db0a8d7e,Person,,2016-05-31 09:28:48.4355,2016-05-31 09:28:48.435086
7f46c280-5e17-ddc6-39b6-a0a3cd964729,speaker,912d8620-0b56-fdf8-06a5-59a7ecaa3db5,Person,,2016-05-31 09:27:41.932273,2016-05-31 09:27:41.931752
